C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_027.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_027.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_027.jpg, 0, 0, 0, 7.864035E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_129.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_129.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_129.jpg, 0, 0, 0, 7.96035E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_234.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_234.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_234.jpg, 0, 0, 0, 7.834073E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_335.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_335.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_335.jpg, 0, 0, 0, 7.80584E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_437.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_437.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_437.jpg, 0, 0, 0, 7.921264E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_540.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_540.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_540.jpg, 0, 0, 0, 7.850044E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_644.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_644.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_644.jpg, 0, 0, 0, 7.862115E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_745.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_745.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_745.jpg, 0, 0, 0, 7.81066E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_845.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_845.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_845.jpg, 0, 0, 0, 7.864684E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_45_949.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_45_949.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_45_949.jpg, 0, 0, 0, 7.826084E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_050.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_050.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_050.jpg, 0, 0, 0, 7.936934E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_152.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_152.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_152.jpg, 0, 0, 0, 7.884046E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_253.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_253.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_253.jpg, 0, 0, 0, 7.774601E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_356.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_356.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_356.jpg, 0, 0, 0, 7.764114E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_456.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_456.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_456.jpg, 0, 0, 0, 7.814084E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_558.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_558.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_558.jpg, 0, 0, 0, 7.778267E-05
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_661.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_661.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_661.jpg, 0, 0.2023548, 0, 0.1206805
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_764.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_764.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_764.jpg, 0, 0.5015613, 0, 0.5525783
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_864.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_864.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_864.jpg, 0, 0.5250561, 0, 1.260473
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_46_966.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_46_966.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_46_966.jpg, 0, 0.250578, 0, 1.671937
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_068.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_068.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_068.jpg, 0, 0.5590152, 0, 2.180833
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_172.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_172.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_172.jpg, 0, 0.9131973, 0, 3.264824
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_272.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_272.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_272.jpg, 0, 1, 0, 4.427198
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_374.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_374.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_374.jpg, 0, 1, 0, 5.588706
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_477.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_477.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_477.jpg, -0.2978355, 1, 0, 6.720809
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_579.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_579.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_579.jpg, -0.4628805, 1, 0, 7.809494
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_682.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_682.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_682.jpg, -0.1692714, 1, 0, 8.942941
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_785.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_785.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_785.jpg, 0, 1, 0, 10.05002
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_890.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_890.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_890.jpg, 0, 0.9576052, 0, 11.14943
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_47_990.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_47_990.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_47_990.jpg, 0, 0.9577908, 0, 11.76072
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_48_091.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_48_091.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_48_091.jpg, 0, 1, 0, 13.18699
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_48_194.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_48_194.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_48_194.jpg, -0.155085, 1, 0, 14.42195
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_48_296.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_48_296.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_48_296.jpg, -0.3942891, 1, 0, 15.47065
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_48_398.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_48_398.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_48_398.jpg, -0.09432366, 1, 0, 16.42883
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_48_499.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_48_499.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_48_499.jpg, 0, 1, 0, 17.61215
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_48_601.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_48_601.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_48_601.jpg, 0, 1, 0, 18.4933
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_48_706.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_48_706.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_48_706.jpg, -0.2994513, 1, 0, 19.61923
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_48_811.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_48_811.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_48_811.jpg, -0.3282582, 1, 0, 20.42385
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_48_915.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_48_915.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_48_915.jpg, 0, 0.8528393, 0, 21.60556
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_017.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_017.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_017.jpg, 0, 0.5613731, 0, 22.29668
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_120.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_120.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_120.jpg, 0, 0.2534332, 0, 22.51822
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_223.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_223.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_223.jpg, 0, 0.2268853, 0, 22.53147
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_323.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_323.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_323.jpg, 0, 0.524933, 0, 22.71944
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_428.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_428.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_428.jpg, 0, 0.8218836, 0, 23.3354
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_533.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_533.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_533.jpg, -0.185856, 1, 0, 24.42492
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_636.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_636.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_636.jpg, -0.484767, 1, 0, 25.24241
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_740.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_740.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_740.jpg, -0.7942311, 1, 0, 25.89229
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_842.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_842.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_842.jpg, -1, 1, 0, 26.40874
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_49_948.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_49_948.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_49_948.jpg, -0.8341422, 0.7993429, 0, 27.02699
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_052.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_052.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_052.jpg, -0.4835488, 0.4487495, 0, 27.66892
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_158.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_158.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_158.jpg, -0.1841915, 0.1493921, 0, 27.81763
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_262.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_262.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_262.jpg, 0, 0, 0, 27.55545
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_364.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_364.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_364.jpg, 0, 0, 0, 27.27094
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_467.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_467.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_467.jpg, 0, 0, 0, 26.99642
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_570.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_570.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_570.jpg, 0.2534604, 0, 0, 26.688
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_676.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_676.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_676.jpg, 0.6235414, 0, 0, 26.1099
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_779.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_779.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_779.jpg, 0.3315266, 0, 0, 25.77077
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_880.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_880.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_880.jpg, 0.5564308, 0, 0, 25.43686
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_50_984.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_50_984.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_50_984.jpg, 0.2648457, 0, 0, 25.19152
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_51_087.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_51_087.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_51_087.jpg, 0, 0, 0, 24.93082
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_51_190.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_51_190.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_51_190.jpg, 0, 0.2973384, 0, 24.84072
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_51_291.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_51_291.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_51_291.jpg, 0, 0.4673369, 0, 25.20451
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_51_394.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_51_394.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_51_394.jpg, 0, 0.1591688, 0, 25.33612
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_51_497.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_51_497.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_51_497.jpg, -0.2144142, 0.0189723, 0, 25.1187
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_51_602.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_51_602.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_51_602.jpg, -0.5105804, 0.3151386, 0, 24.90209
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_51_703.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_51_703.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_51_703.jpg, -0.2449394, 0.2234214, 0, 25.02151
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_51_804.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_51_804.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_51_804.jpg, -0.1017842, 0, 0, 24.87716
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_51_910.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_51_910.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_51_910.jpg, -0.2325959, 0, 0, 24.60833
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_52_014.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_52_014.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_52_014.jpg, 0, 0, 0, 24.31019
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_52_117.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_52_117.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_52_117.jpg, 0, 0, 0, 24.06361
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_52_219.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_52_219.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_52_219.jpg, -0.2898714, 0, 0, 23.78885
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_52_325.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_52_325.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_52_325.jpg, -0.361408, 0, 0, 23.4337
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_52_429.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_52_429.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_52_429.jpg, -0.06275015, 0.116025, 0, 23.22564
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_52_536.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_52_536.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_52_536.jpg, 0, 0.4883919, 0, 23.37823
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_52_637.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_52_637.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_52_637.jpg, 0, 0.2005935, 0, 23.56655
C:\Users\IRANSY~1\Desktop\data_car\IMG\center_2024_05_23_09_01_52_742.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\left_2024_05_23_09_01_52_742.jpg, C:\Users\IRANSY~1\Desktop\data_car\IMG\right_2024_05_23_09_01_52_742.jpg, 0, 0, 0, 23.40909
